3.209101,50.698784,E.Leclerc Wattrelos
2.967843,50.615566,E.Leclerc Hallennes-lez-Haubourdin
3.054006,50.548725,E.Leclerc Seclin
3.098034,50.63429,E.Leclerc Lille
